Transaction_ID,Date,Product,Category,Quantity,Unit_Price,Total_Price,Customer_Name,Region,Sales_Rep,Payment_Method,Discount_Applied
TXN00458,2024-10-19,HDMI Cable,Accessories,4,27.59,110.36,Dale Chan,South,Brittney Martin,PayPal,0
TXN00459,2023-10-12,Mouse,Accessories,5,33.96,169.8,Jason Herrera,South,Christine Parker,Cash,20
TXN00460,2024-06-16,Monitor,Electronics,4,442.18,1768.72,Bryan Moore,North,Samantha Terry,Cash,20
TXN00461,2024-05-12,HDMI Cable,Accessories,5,33.25,166.25,Russell Murphy,East,David Kelly,PayPal,0
TXN00462,2024-03-14,Keyboard,Accessories,4,76.42,305.68,Megan Green,Central,Amanda Sullivan MD,Cash,0
TXN00463,2023-06-22,Monitor,Electronics,5,722.87,3614.35,Danielle Murray,East,Brenda Smith,Cash,20
TXN00464,2024-08-20,HDMI Cable,Accessories,1,17.42,17.42,Vickie Anderson,Central,Jacqueline Mccoy,PayPal,20
TXN00465,2023-12-10,Desk Chair,Furniture,5,206.34,1031.7,Lauren Green,West,Alison Brown,Credit Card,5
TXN00466,2023-02-01,HDMI Cable,Accessories,1,12.63,12.63,Jill Anderson,West,Sandra Rivera,PayPal,0
TXN00467,2024-09-20,USB Cable,Accessories,3,7.79,23.37,Joel Jackson,East,Samantha Foster,Credit Card,5
TXN00468,2024-10-07,Mouse,Accessories,4,29.26,117.04,Michael Thompson,South,Cody Ramirez,PayPal,0
TXN00469,2023-08-28,Mouse,Accessories,3,23.87,71.61,Amanda Harvey,East,Edward Jenkins,Debit Card,0
TXN00470,2023-06-23,USB Cable,Accessories,5,16.9,84.5,Amy Ramirez,South,Curtis Wilkerson,Cash,0
TXN00471,2023-04-07,Headphones,Accessories,4,228.08,912.32,Lydia Pham,North,Virginia Casey,PayPal,0
TXN00472,2024-06-22,Laptop,Electronics,2,1103.96,2207.92,Joshua Washington,North,Kathryn Price,PayPal,15
TXN00473,2024-05-18,Keyboard,Accessories,2,146.57,293.14,Francis Robinson,Central,Paula Brown,Credit Card,10
TXN00474,2024-01-12,Keyboard,Accessories,2,92.94,185.88,Kendra Wang DVM,North,Ariel Sandoval,PayPal,0
TXN00475,2023-09-14,Mouse,Accessories,1,35.74,35.74,Robert Stark,South,Zachary Robinson,Debit Card,0
TXN00476,2024-06-10,Keyboard,Accessories,5,137.51,687.55,Rebecca Kelly,West,Sarah Thompson,Cash,0
TXN00477,2023-04-29,HDMI Cable,Accessories,1,20.31,20.31,Renee Wolfe,South,Alyssa Haynes,Cash,0
TXN00478,2023-04-12,Monitor,Electronics,5,207.34,1036.7,Kristy Hart,West,William Keith,Credit Card,10
TXN00479,2024-04-28,Standing Desk,Furniture,3,321.34,964.02,Eric Henry Jr.,South,Daniel Fox,Debit Card,0
TXN00480,2023-09-30,Keyboard,Accessories,3,56.33,168.99,Thomas Harris,Central,Mitchell Sellers,PayPal,0
TXN00481,2023-03-12,USB Cable,Accessories,2,17.06,34.12,Erica Johnson,East,Sylvia Schroeder,Credit Card,0
TXN00482,2024-12-01,Mouse,Accessories,1,43.56,43.56,Shannon Yu,East,Tom Foster,Debit Card,0
TXN00483,2024-09-02,Standing Desk,Furniture,3,494.08,1482.24,Eric Taylor,North,Travis Conner,Credit Card,0
TXN00484,2023-01-19,Monitor,Electronics,2,736.67,1473.34,Marie Thompson,South,Melissa Mcfarland,Cash,15
TXN00485,2023-07-20,Webcam,Electronics,5,78.27,391.35,Courtney Chapman,East,Eric Barker,Cash,0
TXN00486,2024-10-27,Desk Chair,Furniture,5,516.46,2582.3,Nicholas Rush,North,Jenna Gamble,Debit Card,0
TXN00487,2023-04-21,Laptop,Electronics,2,1678.96,3357.92,Amanda Guzman,East,Tracy Walker,PayPal,0
TXN00488,2023-01-27,Mouse,Accessories,5,31.44,157.2,Taylor Taylor,North,Cynthia Haas,Debit Card,0
TXN00489,2024-04-30,Webcam,Electronics,2,75.44,150.88,Stephen Davis,Central,Margaret Tanner,Credit Card,0
TXN00490,2024-10-30,HDMI Cable,Accessories,3,28.41,85.23,Derek Wright,Central,David Rodriguez,Cash,10
TXN00491,2023-09-27,Webcam,Electronics,1,64.13,64.13,James Oconnor,North,Stacey Snyder,Credit Card,15
TXN00492,2024-05-05,Headphones,Accessories,4,224.79,899.16,Joshua Garcia,West,Sean Curtis,Debit Card,0
TXN00493,2023-10-28,Laptop,Electronics,2,2231.45,4462.9,Carla Jones,South,Elizabeth Flores,Cash,5
TXN00494,2024-10-30,Standing Desk,Furniture,1,606.6,606.6,Angela Jackson,North,Nicholas Payne,Credit Card,0
TXN00495,2024-12-16,Desk Chair,Furniture,4,274.59,1098.36,Anna Wheeler,Central,Karen Johnson,Credit Card,0
TXN00496,2024-09-18,Standing Desk,Furniture,3,1098.73,3296.19,Carmen Preston,West,Brian Harris,Debit Card,0
TXN00497,2023-02-12,Webcam,Electronics,1,94.21,94.21,Michael Bowen,Central,Deborah Campbell,Cash,0
TXN00498,2023-02-18,Keyboard,Accessories,3,141.39,424.17,Anthony Armstrong,South,Brittany Ward,Debit Card,20
TXN00499,2024-01-26,USB Cable,Accessories,3,13.65,40.95,Edward Stanley,Central,Christina Johnson,Credit Card,0
TXN00500,2023-02-15,Webcam,Electronics,2,113.8,227.6,Edgar Miller,Central,Elizabeth Sanders,Credit Card,0
TXN00501,2023-12-24,Mouse,Accessories,1,52.63,52.63,Matthew Davis MD,Central,Stephen Wood,PayPal,0
TXN00502,2023-08-10,Keyboard,Accessories,2,101.29,202.58,Dennis Marshall,South,Derrick Brown,PayPal,0
TXN00503,2024-10-04,Headphones,Accessories,5,140.85,704.25,Mary Miller,North,Joshua Arellano,Cash,0
TXN00504,2023-05-26,HDMI Cable,Accessories,2,14.12,28.24,Kristen Randall,South,Jennifer Nichols,Credit Card,0
TXN00505,2024-10-30,Keyboard,Accessories,1,114.68,114.68,Karen Keith,West,Blake Orr,Cash,0
TXN00506,2024-08-04,Laptop,Electronics,5,987.5,4937.5,Kathryn Lester,East,Megan Oliver,Cash,0
TXN00507,2024-08-30,Desk Chair,Furniture,4,284.69,1138.76,Peter Thompson,South,Dr. Rhonda Martinez,Credit Card,0
TXN00508,2023-04-26,Mouse,Accessories,5,78.83,394.15,William Graham,Central,Lori Flowers MD,Debit Card,0
TXN00509,2023-11-06,Mouse,Accessories,4,76.92,307.68,Suzanne Jones,South,James Nguyen,Debit Card,0
TXN00510,2023-01-06,Mouse,Accessories,2,63.25,126.5,Jimmy Marks,North,Lisa Mills,PayPal,0
TXN00511,2024-01-23,Keyboard,Accessories,4,80.9,323.6,Jason Hernandez,East,Olivia Ayers,Credit Card,0
TXN00512,2023-03-08,Mouse,Accessories,5,36.3,181.5,Kristine Garcia,West,Joseph Cooper,Credit Card,0
TXN00513,2024-02-10,Standing Desk,Furniture,3,912.06,2736.18,James Washington,West,Amanda Hill,Credit Card,0
TXN00514,2024-09-16,Desk Chair,Furniture,1,526.29,526.29,Lee Steele,Central,Steve Rivera,Credit Card,0
TXN00515,2023-03-22,Keyboard,Accessories,1,46.19,46.19,Patrick Mccall,North,Alicia Roth,Credit Card,0
TXN00516,2024-12-15,Webcam,Electronics,5,97.65,488.25,Douglas Vasquez,West,Annette Melton,Cash,0
TXN00517,2024-12-05,HDMI Cable,Accessories,4,24.0,96.0,William Ramos,West,Debra Butler,Cash,0
TXN00518,2024-05-04,HDMI Cable,Accessories,2,32.42,64.84,Chelsea Lewis,Central,Natalie Malone,PayPal,0
TXN00519,2024-08-15,Keyboard,Accessories,5,54.71,273.55,Samantha Robertson,West,Eric Hunter,Debit Card,0
TXN00520,2023-08-28,Keyboard,Accessories,5,30.9,154.5,Samuel Suarez,South,Corey Whitaker,Debit Card,0
TXN00521,2024-02-21,USB Cable,Accessories,1,15.97,15.97,Danielle Bryant,East,Michele Hill,Debit Card,0
TXN00522,2024-09-05,HDMI Cable,Accessories,3,34.28,102.84,Kathy Reid,West,Andre Watson,Debit Card,5
TXN00523,2024-10-01,Laptop,Electronics,3,1940.19,5820.57,Cassandra Harrell,South,Hannah Martin,Credit Card,0
TXN00524,2024-09-08,Monitor,Electronics,2,749.85,1499.7,Nicole Barker,South,James Martin,Credit Card,0
TXN00525,2024-02-02,USB Cable,Accessories,4,16.62,66.48,Traci Vincent,Central,Megan Adams,PayPal,0
TXN00526,2024-06-17,USB Cable,Accessories,4,9.79,39.16,Alejandro Deleon,South,Alexa Buck,Credit Card,0
TXN00527,2023-07-10,Monitor,Electronics,1,391.66,391.66,Lindsay Smith,Central,Robert Torres,Cash,0
TXN00528,2023-01-12,HDMI Cable,Accessories,2,29.36,58.72,Maria Coleman,North,Gregory King,Debit Card,0
TXN00529,2024-04-02,Monitor,Electronics,1,404.11,404.11,Michael Holloway,Central,Brian Hunt,PayPal,0
TXN00530,2024-02-17,Webcam,Electronics,1,48.33,48.33,Sarah Brooks,North,Lisa Evans,PayPal,20
TXN00531,2023-03-16,Webcam,Electronics,3,84.77,254.31,Arthur Mcneil,South,Shannon Green,PayPal,5
TXN00532,2024-12-18,Standing Desk,Furniture,3,1133.35,3400.05,Stephanie Evans,West,Ralph Yoder,Cash,0
TXN00533,2024-11-21,Monitor,Electronics,1,283.74,283.74,Rebekah Greene,East,Melanie Griffith,Cash,0
TXN00534,2023-10-08,Keyboard,Accessories,1,143.08,143.08,Yolanda Green,West,James Johnson,PayPal,0
TXN00535,2023-12-06,Mouse,Accessories,2,78.65,157.3,Laura Lee,South,Courtney Nichols,Credit Card,10
TXN00536,2023-08-03,HDMI Cable,Accessories,2,11.22,22.44,Susan Powers,North,Sarah Pittman,Debit Card,0
TXN00537,2024-12-22,Mouse,Accessories,1,54.86,54.86,Catherine Davis,North,David Stokes,Credit Card,5
TXN00538,2024-11-17,Desk Chair,Furniture,5,260.21,1301.05,Catherine Frazier,South,Brandon Kelly,Debit Card,0
TXN00539,2024-02-19,Headphones,Accessories,1,63.15,63.15,Elizabeth French,Central,David Carter,Debit Card,0
TXN00540,2024-06-14,Desk Chair,Furniture,4,449.19,1796.76,Julie Delacruz,West,Terry Jones,Credit Card,0
TXN00541,2023-08-15,Desk Chair,Furniture,3,307.8,923.4,Kathryn Dillon,East,Edwin Brown,PayPal,20
TXN00542,2024-06-06,Laptop,Electronics,3,1565.35,4696.05,Brenda Gonzalez,North,Keith Knox,Debit Card,0
TXN00543,2024-08-03,USB Cable,Accessories,1,6.06,6.06,Eugene Baldwin,West,Katherine Welch,Cash,0
TXN00544,2023-05-04,Mouse,Accessories,5,19.06,95.3,Mark Smith,West,Philip Jackson,Credit Card,0
TXN00545,2023-07-26,Webcam,Electronics,1,119.94,119.94,Katherine Gallagher,North,Lucas Schultz,Cash,0
TXN00546,2023-10-22,Headphones,Accessories,4,99.11,396.44,Vincent Reyes,South,Curtis Watson,PayPal,0
TXN00547,2024-10-28,Laptop,Electronics,4,1105.22,4420.88,Frank Whitaker,South,Michael Sims,PayPal,0
TXN00548,2024-02-25,Webcam,Electronics,5,51.19,255.95,Michael Cooper,East,James Chapman,Debit Card,5
TXN00549,2024-10-05,Monitor,Electronics,4,634.92,2539.68,Rodney Evans,South,Nicholas Carlson,PayPal,15
TXN00550,2024-10-27,Laptop,Electronics,4,1434.28,5737.12,Stephen Cowan,North,Steven Howard,Debit Card,20
TXN00551,2024-03-26,HDMI Cable,Accessories,2,16.4,32.8,Travis Hull,East,Darryl Acosta,Credit Card,0
TXN00552,2024-01-27,HDMI Cable,Accessories,1,27.75,27.75,Nicholas Lawrence,South,Jacob Santos,Cash,0
TXN00553,2023-01-07,Standing Desk,Furniture,1,329.18,329.18,Shawn Scott,South,Amber Vang,Debit Card,20
TXN00554,2024-04-01,Desk Chair,Furniture,3,351.37,1054.11,Martha Smith,North,Jennifer James,Debit Card,0
TXN00555,2023-02-23,Monitor,Electronics,4,551.17,2204.68,Kara Hernandez,West,Lorraine Turner,Debit Card,5
TXN00556,2024-02-18,Mouse,Accessories,5,47.56,237.8,Mary Nelson,North,Breanna Rivas,Cash,0
TXN00557,2024-07-28,Keyboard,Accessories,5,105.05,525.25,Nathan Wilson,West,Brian Gonzalez,PayPal,0
TXN00558,2023-12-11,Desk Chair,Furniture,5,209.84,1049.2,Dennis Mills,South,Michael Phillips,Debit Card,0
TXN00559,2023-02-03,USB Cable,Accessories,3,18.4,55.2,Jon Clark,Central,Erin Smith,PayPal,0
TXN00560,2023-07-14,Headphones,Accessories,3,289.39,868.17,Susan Conley,Central,Brittany Davis,PayPal,10
TXN00561,2023-09-06,HDMI Cable,Accessories,2,36.66,73.32,Misty Garcia,East,David Hinton,Credit Card,5
TXN00562,2023-06-19,Mouse,Accessories,4,46.78,187.12,John Garcia,North,Andrew Roberts,Debit Card,0
TXN00563,2024-06-30,Desk Chair,Furniture,4,545.48,2181.92,Emily Rodgers,East,Peter Williams,Cash,0
TXN00564,2023-05-21,Headphones,Accessories,5,193.46,967.3,Mary Jackson,South,Jeffrey Howell,Cash,0
TXN00565,2023-07-16,Desk Chair,Furniture,2,585.84,1171.68,Anna Briggs,North,James Rivers,Cash,0
TXN00566,2023-10-06,Standing Desk,Furniture,3,1135.04,3405.12,James Jefferson,North,Mariah Robles,PayPal,0
TXN00567,2024-09-24,Mouse,Accessories,5,76.54,382.7,Michael Brown,North,Caitlin Perry,Cash,0
TXN00568,2023-04-27,Monitor,Electronics,5,550.56,2752.8,Rebekah Gregory,East,James Howard,Debit Card,0
TXN00569,2023-11-25,HDMI Cable,Accessories,4,13.12,52.48,Michael Roberson,Central,Bianca Knapp,Debit Card,0
TXN00570,2023-04-04,Headphones,Accessories,3,211.79,635.37,Jason Williams,West,Ernest Bush,Cash,0
TXN00571,2023-03-07,Webcam,Electronics,4,70.01,280.04,Patricia Ray,North,Vanessa Santiago,Debit Card,0
TXN00572,2023-07-19,USB Cable,Accessories,3,23.51,70.53,Joseph Haynes,North,Matthew Wright,Debit Card,0
TXN00573,2023-01-19,Headphones,Accessories,5,119.49,597.45,Michael Cruz,North,Kristin Huerta,Cash,10
TXN00574,2023-05-29,Monitor,Electronics,3,741.02,2223.06,Mason Moore,North,Sarah Booth,Credit Card,0
TXN00575,2024-07-16,Standing Desk,Furniture,3,657.54,1972.62,John Allen,East,Amber Walker,PayPal,0
TXN00576,2024-12-20,USB Cable,Accessories,1,24.1,24.1,Jennifer Young,South,Robert West,Debit Card,0
TXN00577,2023-11-10,Monitor,Electronics,5,434.11,2170.55,Jillian Wilson,Central,Matthew Garcia MD,Debit Card,0
TXN00578,2023-08-16,Webcam,Electronics,4,46.89,187.56,April Davis,North,Lisa Torres,Debit Card,0
TXN00579,2023-06-05,USB Cable,Accessories,1,9.16,9.16,Christine Powers,North,Heidi Brown,Credit Card,0
TXN00580,2024-10-29,Webcam,Electronics,4,101.64,406.56,Jesse Castro,East,Kara Sandoval,PayPal,0
TXN00581,2024-03-23,Monitor,Electronics,3,365.22,1095.66,Ashley Malone,South,Glenn Gallegos,PayPal,0
TXN00582,2024-10-03,Monitor,Electronics,4,362.4,1449.6,Dorothy Boyd,North,Amber Martin,Credit Card,0
TXN00583,2023-06-01,Keyboard,Accessories,4,106.46,425.84,Mitchell Griffith,Central,Levi Lopez,PayPal,20
TXN00584,2024-11-29,USB Cable,Accessories,3,18.23,54.69,Jenna Bryant,Central,Michelle Rodriguez,Debit Card,0
TXN00585,2024-01-13,USB Cable,Accessories,5,12.49,62.45,Timothy Monroe,North,Patricia Hayes,Debit Card,0
TXN00586,2024-01-04,USB Cable,Accessories,1,18.49,18.49,Tina Taylor,South,Mr. Anthony Mcconnell PhD,PayPal,0
TXN00587,2023-03-14,Laptop,Electronics,1,1804.49,1804.49,Mr. Thomas Thompson,Central,Monica Anderson,Cash,0
TXN00588,2024-01-24,Laptop,Electronics,2,1272.25,2544.5,Kyle Andrade,West,Janice Petty,Credit Card,0
TXN00589,2023-05-08,HDMI Cable,Accessories,5,30.95,154.75,Pamela Hill,East,Tracy Chavez,Cash,0
TXN00590,2023-08-28,Keyboard,Accessories,3,54.24,162.72,Jason Graves,East,Elizabeth Miles,Cash,0
TXN00591,2024-07-27,Webcam,Electronics,4,129.22,516.88,Michelle Walls,West,Christina Weber,Debit Card,0
TXN00592,2024-05-05,USB Cable,Accessories,2,21.59,43.18,Gregory Chambers,Central,Miss Tina Gordon,Credit Card,0
TXN00593,2024-08-12,Monitor,Electronics,5,248.14,1240.7,Erica Wilson,East,John Duncan,Debit Card,10
TXN00594,2023-04-26,Mouse,Accessories,5,30.01,150.05,Jennifer Adkins,Central,Donna Boone,PayPal,0
TXN00595,2023-07-16,USB Cable,Accessories,1,18.18,18.18,Kelly Johnson,South,Michael Gonzalez,Debit Card,5
TXN00596,2023-10-02,Headphones,Accessories,2,211.93,423.86,Candace Mitchell,Central,Ryan Vaughn,Debit Card,20
TXN00597,2023-02-12,Keyboard,Accessories,5,103.08,515.4,Paul Johnson,South,Ashley Parrish,Cash,15
TXN00598,2024-11-21,Monitor,Electronics,4,670.6,2682.4,Sharon Newton,Central,Cynthia Mueller,Debit Card,0
TXN00599,2023-12-27,Laptop,Electronics,4,2124.12,8496.48,Donna Beck,East,Jasmine Frye,Debit Card,0
TXN00600,2024-10-04,HDMI Cable,Accessories,3,24.48,73.44,Emily Arnold,East,David Oliver,Credit Card,0
TXN00601,2023-08-14,Mouse,Accessories,5,40.97,204.85,Sheila Greer,North,Michele Holland,Cash,0
TXN00602,2024-09-15,Desk Chair,Furniture,3,274.95,824.85,Kimberly Morrison,West,Tracey Phillips,PayPal,0
TXN00603,2024-06-12,Headphones,Accessories,3,254.43,763.29,Michael Lopez,North,Jose Bennett,Debit Card,20
TXN00604,2024-06-24,Desk Chair,Furniture,5,536.81,2684.05,Justin Anderson,East,Dawn Rivera,Cash,0
TXN00605,2024-08-12,Standing Desk,Furniture,3,547.65,1642.95,Brittney Hernandez,South,Anthony Randolph,Cash,0
TXN00606,2023-09-05,Monitor,Electronics,1,237.16,237.16,Mary Henry,North,Heather Bowers,Debit Card,5
TXN00607,2024-12-02,Mouse,Accessories,5,44.46,222.3,Daniel White,Central,Jonathan Perry,Cash,20
TXN00608,2023-05-22,Webcam,Electronics,2,92.08,184.16,Anna Walker,North,Gary Ward,Cash,10
TXN00609,2023-09-27,Keyboard,Accessories,2,145.89,291.78,Paul Moreno,North,Samantha Zavala MD,Credit Card,10
TXN00610,2024-03-27,Keyboard,Accessories,2,134.09,268.18,Jill Conway,East,Lisa Haley,Cash,0
TXN00611,2024-04-19,Desk Chair,Furniture,4,517.31,2069.24,Erica Moon,Central,Janice Fernandez,Credit Card,0
TXN00612,2024-05-12,Standing Desk,Furniture,4,1146.07,4584.28,Thomas Short,South,Robert Griffin,PayPal,0
TXN00613,2024-02-27,Mouse,Accessories,5,31.84,159.2,Steven Lee,East,Tiffany Jackson,Cash,0
TXN00614,2023-09-02,USB Cable,Accessories,5,18.23,91.15,Kimberly Smith,South,Michael Ayala,PayPal,0
TXN00615,2024-06-12,Laptop,Electronics,1,972.27,972.27,Jessica Garcia,West,Michele Cherry,PayPal,0
TXN00616,2023-10-14,Monitor,Electronics,2,383.31,766.62,Maria Case,North,Brittany Stevens,PayPal,0
TXN00617,2024-10-01,Webcam,Electronics,4,51.04,204.16,Brandon Brown,Central,Kristin Andrews,Credit Card,0
TXN00618,2023-10-02,USB Cable,Accessories,5,17.16,85.8,David Hughes,South,Jessica Smith,Debit Card,0
TXN00619,2023-08-13,Keyboard,Accessories,5,34.2,171.0,Kimberly May,South,Nicole Richards,Debit Card,0
TXN00620,2024-08-31,Standing Desk,Furniture,3,536.97,1610.91,Angel Reilly,East,Richard Turner,Credit Card,0
TXN00621,2024-09-10,Laptop,Electronics,5,1000.38,5001.9,Preston Kim,West,Matthew Wells,PayPal,5
TXN00622,2024-08-23,USB Cable,Accessories,3,16.96,50.88,Brandy Myers,West,Kimberly Choi,PayPal,0
TXN00623,2024-12-02,Mouse,Accessories,1,37.05,37.05,Michael Sloan,Central,Monica Brooks,Debit Card,0
TXN00624,2023-05-06,USB Cable,Accessories,1,21.49,21.49,Kristen Peters,East,Aaron Carlson,Debit Card,10
TXN00625,2024-07-12,HDMI Cable,Accessories,2,24.12,48.24,Theresa Torres,Central,Stephanie Cooper,Credit Card,15
TXN00626,2023-06-05,Webcam,Electronics,2,142.13,284.26,Matthew Hunt,North,Daniel Davenport,PayPal,0
TXN00627,2024-02-01,Desk Chair,Furniture,5,340.69,1703.45,Christopher Marsh,Central,Sarah Randolph,PayPal,0
TXN00628,2023-05-26,USB Cable,Accessories,3,17.7,53.1,Julia Dunn MD,East,Brett Swanson,Cash,0
TXN00629,2024-07-26,Standing Desk,Furniture,1,1188.03,1188.03,Mr. Carl Rios,Central,Manuel Mccullough,Cash,0
TXN00630,2024-07-11,Keyboard,Accessories,2,116.78,233.56,Jerry Jensen,North,Kevin Cunningham,Credit Card,0
TXN00631,2024-07-05,Monitor,Electronics,1,507.15,507.15,Eugene Patterson,Central,David Walker,Cash,0
TXN00632,2024-07-06,Keyboard,Accessories,3,49.37,148.11,Jessica Larsen,West,Nicholas Humphrey,Cash,0
TXN00633,2023-05-26,Webcam,Electronics,4,108.09,432.36,Ian Torres,South,Casey Obrien,PayPal,0
TXN00634,2023-03-04,Standing Desk,Furniture,2,711.42,1422.84,Shannon Taylor,South,Deborah Mercado,Debit Card,0
TXN00635,2023-01-17,HDMI Cable,Accessories,2,14.5,29.0,Bernard Smith,East,Amanda Perkins,PayPal,5
TXN00636,2024-04-03,Laptop,Electronics,3,859.09,2577.27,Kevin Escobar,East,Kimberly Lutz,PayPal,0
TXN00637,2024-10-03,Webcam,Electronics,5,50.8,254.0,Reginald Diaz,East,Raymond Quinn,Debit Card,0
TXN00638,2023-12-22,Webcam,Electronics,5,119.67,598.35,John Dixon,Central,Jonathan Bates,Debit Card,0
TXN00639,2024-02-25,Monitor,Electronics,5,285.76,1428.8,Renee Mendez,South,Jose Griffin,Credit Card,0
TXN00640,2024-11-18,Mouse,Accessories,1,15.8,15.8,Travis Hopkins,West,Nancy Webb,Credit Card,0
TXN00641,2024-08-12,Headphones,Accessories,3,255.53,766.59,Daniel Freeman,North,Jacob Williams,Credit Card,0
TXN00642,2024-05-08,Monitor,Electronics,4,243.92,975.68,Terry Ward,Central,Jesse Williams,Debit Card,0
TXN00643,2023-10-16,Monitor,Electronics,2,663.6,1327.2,Mrs. Michele Boyd,North,Sandy Baker,Credit Card,0
TXN00644,2023-09-23,USB Cable,Accessories,1,11.33,11.33,Carrie Valdez,South,Matthew Houston,Cash,0
TXN00645,2023-11-22,Standing Desk,Furniture,4,746.95,2987.8,Jamie Solomon,Central,Heather Parrish,Debit Card,0
TXN00646,2024-09-10,Webcam,Electronics,3,136.01,408.03,Mr. Larry Shaw,Central,Christopher Jones,Credit Card,5
TXN00647,2023-03-04,USB Cable,Accessories,5,20.95,104.75,Christine Lopez,West,Mitchell Wilson,Cash,0
TXN00648,2023-03-20,HDMI Cable,Accessories,4,32.94,131.76,Robert Cortez,East,Mr. Daniel Martin,Credit Card,0
TXN00649,2023-07-29,Laptop,Electronics,3,2472.53,7417.59,Alison Williams,West,Candace Soto,Credit Card,0
TXN00650,2023-08-29,Standing Desk,Furniture,3,437.75,1313.25,Kenneth Brown,West,Christopher Mullen,Credit Card,0
TXN00651,2024-06-24,Keyboard,Accessories,5,53.03,265.15,Kristy Smith,East,Mary Campbell,PayPal,10
TXN00652,2023-02-06,Mouse,Accessories,5,48.96,244.8,Jerry Haney,South,Carolyn Greer,Cash,0
TXN00653,2024-05-20,Keyboard,Accessories,2,141.77,283.54,Rebecca Hoover,North,Matthew Baker,PayPal,0
TXN00654,2024-03-12,Monitor,Electronics,2,277.1,554.2,Grace Chavez,South,Crystal Cruz,Debit Card,0
TXN00655,2023-08-07,Desk Chair,Furniture,2,594.99,1189.98,Dale Heath,South,Jennifer Hernandez,Cash,0
TXN00656,2023-06-30,HDMI Cable,Accessories,1,37.26,37.26,John Mendez,Central,Richard Gordon,Debit Card,0
TXN00657,2023-07-01,Desk Chair,Furniture,5,255.12,1275.6,John Anderson,East,Samantha Prince,PayPal,0
TXN00658,2024-06-18,Webcam,Electronics,4,80.21,320.84,Marie Boyd,Central,Andrew Moreno,Cash,0
TXN00659,2023-05-13,HDMI Cable,Accessories,1,34.78,34.78,Robert Clarke,North,Kevin Figueroa,Credit Card,15
TXN00660,2023-02-12,Webcam,Electronics,1,126.42,126.42,Melissa Davis,North,John Hall,Credit Card,15
TXN00661,2024-09-16,USB Cable,Accessories,4,12.68,50.72,Diane Mcdowell,Central,Colin Fletcher,Debit Card,0
TXN00662,2023-12-29,USB Cable,Accessories,5,9.37,46.85,Laura Wilson,East,Matthew Watts,Cash,10
TXN00663,2023-01-25,Laptop,Electronics,2,2388.75,4777.5,Jack Moore,Central,Dawn Wyatt,Debit Card,0
TXN00664,2024-01-21,Keyboard,Accessories,5,84.61,423.05,Jacob Hill,West,Nicole Gutierrez,PayPal,0
TXN00665,2024-11-14,Webcam,Electronics,5,52.27,261.35,Karen Wood,West,Dawn Parker,Cash,0
TXN00666,2023-05-28,USB Cable,Accessories,2,14.0,28.0,Michael Fitzgerald,West,Mary Adkins,PayPal,0
TXN00667,2024-08-24,Webcam,Electronics,5,139.21,696.05,Michael Martin,North,James Morgan,Debit Card,0
TXN00668,2024-09-10,HDMI Cable,Accessories,2,35.08,70.16,Melissa Mann,South,Vincent Smith,Credit Card,0
TXN00669,2024-09-21,Standing Desk,Furniture,5,1081.87,5409.35,Charles Frost,Central,Austin Walker,Cash,0
TXN00670,2023-06-12,Webcam,Electronics,2,68.65,137.3,Andrew Cruz,North,Miss Kelly Dawson,PayPal,0
TXN00671,2023-12-05,Mouse,Accessories,3,75.18,225.54,Theresa Wilkins,West,Jessica Harris,Cash,0
TXN00672,2024-01-31,HDMI Cable,Accessories,2,12.31,24.62,Regina Mitchell,West,Kyle Black,PayPal,5
TXN00673,2024-02-03,Keyboard,Accessories,3,54.25,162.75,Christopher Johnson,South,Aaron Moore,PayPal,0
TXN00674,2024-07-21,Keyboard,Accessories,1,58.26,58.26,Penny Gomez MD,North,Kelly Mclaughlin,Cash,0
TXN00675,2023-06-12,Mouse,Accessories,3,49.98,149.94,Brandon Mitchell,North,Suzanne Bailey,PayPal,0
TXN00676,2023-09-10,Desk Chair,Furniture,2,346.1,692.2,Destiny Obrien,South,Timothy Andrews,Credit Card,0
TXN00677,2024-01-26,Desk Chair,Furniture,4,530.36,2121.44,Jason Rodriguez,West,Edward Arroyo,Cash,0
TXN00678,2023-10-11,Desk Chair,Furniture,5,275.05,1375.25,Tina Walter,Central,Laura Benson,Credit Card,0
TXN00679,2024-10-23,Monitor,Electronics,2,682.54,1365.08,Kristine Carrillo,South,Tonya Ellis,Debit Card,0
TXN00680,2023-08-21,Mouse,Accessories,2,45.91,91.82,Kevin Johnson,East,Austin Schultz,Credit Card,0
TXN00681,2023-10-21,Headphones,Accessories,5,146.54,732.7,Megan Hall MD,North,Kelli Smith,PayPal,0
TXN00682,2024-12-08,USB Cable,Accessories,3,24.96,74.88,Danielle Davis,East,Samantha Jones,Cash,0
TXN00683,2024-08-10,Desk Chair,Furniture,1,405.64,405.64,Karen Gomez,North,Debra Valentine,PayPal,0
TXN00684,2024-07-27,Desk Chair,Furniture,1,418.23,418.23,Susan Porter,East,Nicolas Salas,PayPal,0
TXN00685,2023-07-10,Webcam,Electronics,5,118.3,591.5,Dale Wright,Central,Brittney Rodriguez,Cash,0
TXN00686,2024-04-12,HDMI Cable,Accessories,5,11.74,58.7,Megan Alvarado,East,Pamela Weaver,Cash,0
TXN00687,2024-01-10,Webcam,Electronics,5,97.46,487.3,John Oliver,West,William Prince PhD,Cash,0
